Date,Adj Close,Close,High,Low,Open,Volume
2022-03-17,1124.01,1145.3,1152.55,1114.57,1122.71,21422098
2022-03-21,1117.53,1138.7,1146.37,1125.6,1127.91,11999466
2022-03-22,1146.4,1168.13,1169.88,1132.34,1135.34,22557065
2022-03-23,1150.05,1171.84,1183.68,1164.36,1164.36,15462187
2022-03-24,1167.92,1190.05,1192.58,1158.36,1158.36,13168266
2022-03-25,1175.71,1197.98,1207.28,1189.29,1191.82,14222488
2022-03-28,1187.53,1210.03,1213.63,1193.67,1204.51,9891424
2022-03-29,1187.8,1210.31,1217.44,1203.31,1217.44,8684065
2022-03-30,1210.63,1233.57,1240.51,1207.79,1218.31,15811550
2022-03-31,1193.33,1215.94,1232.07,1213.1,1229.87,13223718
2022-04-01,1202.88,1225.67,1229.97,1210.05,1216.51,7922880
2022-04-04,1206.44,1229.3,1234.51,1219.12,1225.49,7929162
2022-04-05,1189.39,1211.92,1232.16,1209.45,1223.48,13149870
2022-04-06,1186.21,1208.69,1215.82,1193.95,1193.95,12257215
2022-04-07,1165.29,1187.37,1202.67,1184.67,1197.64,15496499
2022-04-08,1184.67,1207.12,1211.44,1181.44,1181.44,15152495
2022-04-11,1182.21,1204.61,1217.69,1192.05,1199.9,9254209
2022-04-12,1159.95,1181.92,1201.1,1179.32,1193.9,13217742
2022-04-13,1155.69,1177.59,1196.48,1174.75,1188.13,10354235
2022-04-18,1152.16,1173.99,1181.35,1163.81,1168.98,9974224
2022-04-19,1196.07,1218.73,1231.28,1177.31,1180.52,26141820
2022-04-20,1231.23,1254.56,1261.74,1222.56,1226.25,25072240
2022-04-21,1260.06,1283.94,1287.12,1260.82,1269.54,21708633
2022-04-22,1249.51,1273.19,1293.12,1266.45,1273.23,15054154
2022-04-25,1220.61,1243.74,1273.0,1229.27,1265.62,17063215
2022-04-26,1257.14,1280.96,1289.89,1249.6,1250.66,12227666
2022-04-27,1258.36,1282.21,1305.12,1271.46,1271.82,19338945
2022-04-28,1277.16,1301.36,1315.74,1285.78,1296.79,25614076
2022-04-29,1263.75,1287.7,1318.11,1281.72,1318.11,18214862
2022-05-02,1259.32,1283.18,1294.74,1272.84,1274.66,9467006
2022-05-04,1220.0,1243.12,1287.58,1235.11,1285.28,19247660
2022-05-05,1196.11,1218.77,1259.89,1214.67,1256.89,17210669
2022-05-06,1186.94,1209.43,1227.13,1196.92,1205.53,19649948
2022-05-09,1140.58,1162.2,1198.56,1156.98,1188.34,18083752
2022-05-10,1120.81,1142.05,1166.03,1134.37,1151.44,19511677
2022-05-11,1109.33,1130.35,1146.8,1117.73,1141.13,16643899
2022-05-12,1086.73,1107.32,1123.68,1093.75,1120.29,20490321
2022-05-13,1099.05,1119.88,1143.6,1114.68,1119.6,19308778
2022-05-16,1099.32,1120.15,1144.98,1115.28,1123.5,13437911
2022-05-17,1145.5,1167.2,1172.16,1122.37,1123.8,16551828
2022-05-18,1149.66,1171.45,1186.05,1157.56,1172.05,17276788
2022-05-19,1123.17,1144.45,1159.52,1138.08,1146.37,14699118
2022-05-20,1188.66,1211.18,1220.39,1154.67,1159.52,21793091
2022-05-23,1180.71,1203.08,1224.61,1196.67,1214.44,15252755
2022-05-24,1184.77,1207.21,1217.44,1198.84,1203.13,13527818
2022-05-25,1183.02,1205.44,1226.07,1200.59,1216.05,12714544
2022-05-26,1171.74,1193.95,1216.01,1175.9,1211.16,17882023
2022-05-27,1166.31,1188.41,1202.28,1172.26,1196.69,16521973
2022-05-30,1206.94,1229.8,1234.05,1197.22,1206.82,13853398
2022-05-31,1192.37,1214.97,1236.27,1207.15,1219.01,70620653
2022-06-01,1192.76,1215.36,1225.37,1207.38,1215.73,9776989
2022-06-02,1233.88,1257.26,1261.03,1215.59,1215.59,22126569
2022-06-03,1258.89,1282.74,1300.21,1265.43,1266.36,23939791
2022-06-06,1253.47,1277.22,1298.66,1269.96,1282.97,11093152
2022-06-07,1255.83,1279.62,1288.09,1270.07,1278.31,12358255
2022-06-08,1233.77,1257.15,1283.43,1253.57,1279.62,12479250
2022-06-09,1267.6,1291.62,1293.58,1250.66,1250.66,17278305
2022-06-10,1229.33,1252.63,1287.54,1246.74,1279.23,18093057
2022-06-13,1206.08,1228.93,1233.5,1207.42,1222.97,17620803
2022-06-14,1190.31,1212.87,1233.06,1206.11,1223.0,14714312
2022-06-15,1175.91,1198.19,1217.11,1192.7,1208.0,11195535
2022-06-16,1159.47,1181.44,1227.15,1178.67,1210.51,17111475
2022-06-17,1173.06,1195.28,1211.37,1179.64,1181.44,24457187
2022-06-20,1151.79,1173.62,1207.79,1163.49,1202.21,12066797
2022-06-21,1170.39,1192.56,1196.85,1166.81,1181.44,11720049
2022-06-22,1134.83,1156.33,1180.66,1154.21,1180.56,10617206
2022-06-23,1116.42,1137.57,1165.29,1128.37,1160.7,19446323
2022-06-24,1132.32,1153.77,1158.83,1138.98,1144.52,14240234
2022-06-27,1128.97,1150.36,1174.49,1145.23,1174.49,15474529
2022-06-28,1144.84,1166.53,1169.42,1145.49,1145.49,13572847
2022-06-29,1168.6,1190.74,1198.52,1154.21,1157.07,19205146
2022-06-30,1175.62,1197.89,1207.24,1184.21,1190.67,23112959
2022-07-01,1090.94,1111.61,1196.21,1091.45,1188.32,81997149
2022-07-04,1093.21,1113.92,1126.98,1091.95,1097.89,41857728
2022-07-05,1102.06,1122.94,1137.55,1115.49,1118.21,17647327
2022-07-06,1092.37,1113.07,1126.96,1102.06,1116.88,23943726
2022-07-07,1081.61,1102.11,1122.94,1096.06,1119.55,23301033
2022-07-08,1083.11,1103.63,1115.91,1099.55,1115.91,19010108
2022-07-11,1097.83,1118.63,1120.89,1093.75,1096.75,13847467
2022-07-12,1096.27,1117.04,1125.92,1109.45,1109.45,10778989
2022-07-13,1076.83,1097.24,1123.29,1095.14,1120.2,14224132
2022-07-14,1085.71,1106.28,1123.27,1096.96,1102.06,16970315
2022-07-15,1087.82,1108.43,1114.52,1099.8,1114.52,9603210
2022-07-18,1097.08,1117.87,1119.14,1104.05,1117.29,15160908
2022-07-19,1103.81,1124.72,1129.29,1107.74,1107.74,16439888
2022-07-20,1133.65,1155.13,1173.36,1147.4,1172.21,23924246
2022-07-21,1126.09,1147.43,1153.75,1138.66,1150.98,16523230
2022-07-22,1133.7,1155.18,1161.27,1151.44,1153.75,10969995
2022-07-25,1096.24,1117.01,1138.73,1108.98,1138.73,23110452
2022-07-26,1096.74,1117.52,1127.86,1112.84,1117.34,11303288
2022-07-27,1095.7,1116.46,1120.06,1108.52,1116.81,8655086
2022-07-28,1112.86,1133.95,1138.96,1117.29,1124.21,12496073
2022-07-29,1136.57,1158.11,1161.64,1137.14,1142.07,15130683
2022-08-01,1166.2,1188.29,1194.25,1157.26,1162.59,15700044
2022-08-02,1170.63,1192.82,1203.5,1182.15,1187.21,13917913
2022-08-03,1180.46,1202.83,1204.51,1184.88,1199.9,14250977
2022-08-04,1164.86,1186.93,1208.09,1169.9,1204.51,14467127
2022-08-05,1147.69,1169.44,1190.12,1166.19,1188.82,13942438
2022-08-08,1162.71,1184.74,1192.31,1168.06,1168.06,10165178
2022-08-10,1169.66,1191.82,1195.24,1180.08,1189.24,10724688
2022-08-11,1173.56,1195.79,1204.47,1190.76,1201.33,8198226
2022-08-12,1192.53,1215.13,1218.98,1191.68,1195.42,12650587
2022-08-16,1200.82,1223.57,1226.34,1212.5,1221.22,6607378
2022-08-17,1207.09,1229.97,1235.39,1225.54,1229.9,6595965
2022-08-18,1209.28,1228.19,1231.74,1218.45,1227.59,7410035
2022-08-19,1187.72,1206.29,1228.37,1202.18,1222.97,9460724
2022-08-22,1184.43,1202.95,1214.34,1193.44,1207.75,9471680
2022-08-23,1202.69,1221.5,1224.45,1195.91,1197.13,9678484
2022-08-24,1199.49,1218.24,1232.2,1216.21,1218.41,10369622
2022-08-25,1195.99,1214.69,1228.93,1210.33,1222.49,7871946
2022-08-26,1189.61,1208.21,1222.97,1203.13,1215.13,10742038
2022-08-29,1180.36,1198.82,1225.28,1189.77,1192.98,19838975
2022-08-30,1198.67,1217.41,1220.78,1189.1,1206.36,23139054
2022-09-01,1163.43,1181.62,1202.18,1177.15,1191.89,19909939
2022-09-02,1149.85,1167.83,1188.52,1165.61,1181.62,12999345
2022-09-05,1167.71,1185.96,1191.36,1168.06,1168.06,11327815
2022-09-06,1180.0,1198.45,1202.67,1186.98,1187.44,10899618
2022-09-07,1173.14,1191.48,1197.55,1186.05,1188.36,7488501
2022-09-08,1174.79,1193.16,1198.98,1186.52,1194.48,7057077
2022-09-09,1167.48,1185.73,1204.51,1183.29,1204.51,8314850
2022-09-12,1180.54,1199.0,1205.44,1186.31,1186.31,7435419
2022-09-13,1190.4,1209.01,1213.61,1200.36,1208.21,8888657
2022-09-14,1176.14,1194.52,1204.51,1187.32,1188.36,8678219
2022-09-15,1164.48,1182.69,1201.54,1179.94,1192.05,10365600
2022-09-16,1135.63,1153.38,1178.21,1149.6,1173.94,20217708
2022-09-19,1137.1,1154.88,1164.23,1145.14,1153.38,7580254
2022-09-20,1137.28,1155.06,1171.15,1151.3,1164.11,8411448
2022-09-21,1140.42,1158.25,1168.98,1151.44,1152.25,9207309
2022-09-22,1129.67,1147.33,1155.13,1140.87,1147.29,10308170
2022-09-23,1108.5,1125.83,1151.88,1124.26,1146.83,9528051
2022-09-26,1080.26,1097.15,1115.81,1096.13,1104.85,12479523
2022-09-27,1088.85,1105.87,1119.6,1089.19,1104.83,16154822
2022-09-28,1059.86,1076.43,1097.45,1073.96,1089.3,16997059
2022-09-29,1056.61,1073.13,1092.6,1067.45,1089.14,14671827
2022-09-30,1080.44,1097.33,1108.52,1066.53,1066.53,18613024
2022-10-03,1076.69,1093.52,1115.42,1090.52,1103.68,11852723
2022-10-04,1096.55,1113.69,1115.91,1103.05,1106.58,8948850
2022-10-06,1100.59,1117.8,1130.67,1115.98,1120.98,13352162
2022-10-07,1105.25,1122.53,1127.86,1114.36,1114.36,7714340
2022-10-10,1093.19,1110.28,1115.72,1102.06,1109.91,6329527
2022-10-11,1071.42,1088.17,1114.06,1085.03,1114.06,9215177
2022-10-12,1079.3,1096.18,1099.15,1081.34,1085.45,7417103
2022-10-13,1082.73,1099.66,1104.83,1089.19,1094.4,7328492
2022-10-14,1077.24,1094.08,1115.15,1093.34,1114.52,9106089
2022-10-17,1094.53,1111.64,1114.06,1081.57,1086.83,16729355
2022-10-18,1113.84,1131.25,1136.67,1116.9,1117.75,12415820
2022-10-19,1133.22,1150.93,1166.6,1126.84,1132.75,19247142
2022-10-20,1136.26,1154.03,1162.52,1146.83,1146.83,8717053
2022-10-21,1123.08,1140.64,1161.5,1138.52,1157.3,8243452
2022-10-24,1126.83,1144.45,1154.9,1133.12,1135.29,3370033
2022-10-25,1109.43,1126.77,1153.29,1125.14,1153.29,12233241
2022-10-27,1113.79,1131.21,1139.19,1122.74,1134.37,12513059
2022-10-28,1147.87,1165.82,1169.9,1135.04,1137.6,17609592
2022-10-31,1158.53,1176.64,1181.88,1168.61,1172.67,12419943
2022-11-01,1149.55,1167.53,1199.9,1157.44,1199.9,13963166
2022-11-02,1156.73,1174.82,1176.92,1160.67,1168.66,8981896
2022-11-03,1161.05,1179.2,1181.23,1165.31,1167.53,6693449
2022-11-04,1178.13,1196.55,1199.9,1177.33,1178.62,12575815
