Open,High,Low,Close,Volume,Body,Range,Upper_Wick,Lower_Wick,Body_Ratio,Upper_Wick_Ratio,Lower_Wick_Ratio,Open_1,High_1,Low_1,Close_1,Body_1,Range_1,Upper_Wick_1,Lower_Wick_1,Body_Ratio_1,Upper_Wick_Ratio_1,Lower_Wick_Ratio_1,Open_2,High_2,Low_2,Close_2,Body_2,Range_2,Upper_Wick_2,Lower_Wick_2,Body_Ratio_2,Upper_Wick_Ratio_2,Lower_Wick_Ratio_2,Trend_Encoded,Market_Control_Encoded,HTF_Bias_Encoded,Trend_Reversal_Encoded,Reversal_Confirmed_Encoded,Hammer,Inverted_Hammer,Doji,Bullish_Engulfing,Bearish_Engulfing,Shooting_Star,Morning_Star,Evening_Star
1477.9,1501.0,1475.5,1489.3,7068438,11.4,25.5,11.7,2.4,0.4471,0.4588,0.0941,1494.6,1498.4,1475.9,1478.0,16.6,22.5,3.8,2.1,0.7378,0.1689,0.0933,1484.0,1501.6,1476.2,1496.1,12.1,25.4,5.5,7.8,0.4764,0.2165,0.3071,1,1,1,0,0,0,0,0,0,0,0,0,0
1497.0,1498.8,1480.2,1493.4,7127506,3.6,18.6,1.8,13.2,0.1935,0.0968,0.7097,1477.9,1501.0,1475.5,1489.3,11.4,25.5,11.7,2.4,0.4471,0.4588,0.0941,1494.6,1498.4,1475.9,1478.0,16.6,22.5,3.8,2.1,0.7378,0.1689,0.0933,1,1,1,0,0,1,0,0,0,0,0,0,0
1505.0,1524.7,1500.0,1511.5,12384459,6.5,24.7,13.2,5.0,0.2632,0.5344,0.2024,1497.0,1498.8,1480.2,1493.4,3.6,18.6,1.8,13.2,0.1935,0.0968,0.7097,1477.9,1501.0,1475.5,1489.3,11.4,25.5,11.7,2.4,0.4471,0.4588,0.0941,1,1,1,0,0,0,1,0,0,0,0,0,0
1515.0,1522.1,1506.8,1510.9,7196443,4.1,15.3,7.1,4.1,0.268,0.4641,0.268,1505.0,1524.7,1500.0,1511.5,6.5,24.7,13.2,5.0,0.2632,0.5344,0.2024,1497.0,1498.8,1480.2,1493.4,3.6,18.6,1.8,13.2,0.1935,0.0968,0.7097,1,1,1,0,0,0,0,0,0,0,0,0,0
1505.5,1520.9,1505.5,1518.9,7682823,13.4,15.4,2.0,0.0,0.8701,0.1299,0.0,1515.0,1522.1,1506.8,1510.9,4.1,15.3,7.1,4.1,0.268,0.4641,0.268,1505.0,1524.7,1500.0,1511.5,6.5,24.7,13.2,5.0,0.2632,0.5344,0.2024,1,1,1,0,0,0,0,0,1,0,0,0,0
1520.9,1523.7,1511.5,1518.3,5871416,2.6,12.2,2.8,6.8,0.2131,0.2295,0.5574,1505.5,1520.9,1505.5,1518.9,13.4,15.4,2.0,0.0,0.8701,0.1299,0.0,1515.0,1522.1,1506.8,1510.9,4.1,15.3,7.1,4.1,0.268,0.4641,0.268,1,1,1,0,0,0,0,0,0,0,0,0,0
1521.7,1527.8,1510.5,1519.4,11045042,2.3,17.3,6.1,8.9,0.1329,0.3526,0.5145,1520.9,1523.7,1511.5,1518.3,2.6,12.2,2.8,6.8,0.2131,0.2295,0.5574,1505.5,1520.9,1505.5,1518.9,13.4,15.4,2.0,0.0,0.8701,0.1299,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1
1517.4,1522.3,1512.0,1518.9,5692366,1.5,10.3,3.4,5.4,0.1456,0.3301,0.5243,1521.7,1527.8,1510.5,1519.4,2.3,17.3,6.1,8.9,0.1329,0.3526,0.5145,1520.9,1523.7,1511.5,1518.3,2.6,12.2,2.8,6.8,0.2131,0.2295,0.5574,1,1,1,0,0,0,0,0,0,0,0,1,0
1530.0,1550.9,1526.7,1549.1,18171724,19.1,24.2,1.8,3.3,0.7893,0.0744,0.1364,1517.4,1522.3,1512.0,1518.9,1.5,10.3,3.4,5.4,0.1456,0.3301,0.5243,1521.7,1527.8,1510.5,1519.4,2.3,17.3,6.1,8.9,0.1329,0.3526,0.5145,1,1,1,0,0,0,0,0,0,0,0,1,0
1541.0,1557.8,1540.1,1546.6,9615271,5.6,17.7,11.2,0.9,0.3164,0.6328,0.0508,1530.0,1550.9,1526.7,1549.1,19.1,24.2,1.8,3.3,0.7893,0.0744,0.1364,1517.4,1522.3,1512.0,1518.9,1.5,10.3,3.4,5.4,0.1456,0.3301,0.5243,1,1,1,0,0,0,1,0,0,0,1,0,0
1550.0,1550.0,1531.8,1535.9,18433951,14.1,18.2,0.0,4.1,0.7747,0.0,0.2253,1541.0,1557.8,1540.1,1546.6,5.6,17.7,11.2,0.9,0.3164,0.6328,0.0508,1530.0,1550.9,1526.7,1549.1,19.1,24.2,1.8,3.3,0.7893,0.0744,0.1364,1,1,1,0,0,0,0,0,0,1,0,0,1
1535.9,1559.6,1525.1,1539.7,15033482,3.8,34.5,19.9,10.8,0.1101,0.5768,0.313,1550.0,1550.0,1531.8,1535.9,14.1,18.2,0.0,4.1,0.7747,0.0,0.2253,1541.0,1557.8,1540.1,1546.6,5.6,17.7,11.2,0.9,0.3164,0.6328,0.0508,1,1,1,0,0,0,0,0,0,0,0,0,0
1542.3,1571.6,1540.5,1569.9,14054299,27.6,31.1,1.7,1.8,0.8875,0.0547,0.0579,1535.9,1559.6,1525.1,1539.7,3.8,34.5,19.9,10.8,0.1101,0.5768,0.313,1550.0,1550.0,1531.8,1535.9,14.1,18.2,0.0,4.1,0.7747,0.0,0.2253,1,1,1,0,0,0,0,0,0,0,0,1,0
1575.0,1575.5,1556.0,1563.4,9794643,11.6,19.5,0.5,7.4,0.5949,0.0256,0.3795,1542.3,1571.6,1540.5,1569.9,27.6,31.1,1.7,1.8,0.8875,0.0547,0.0579,1535.9,1559.6,1525.1,1539.7,3.8,34.5,19.9,10.8,0.1101,0.5768,0.313,1,1,1,0,0,0,0,0,0,0,0,0,0
1568.0,1581.3,1563.0,1567.5,8959508,0.5,18.3,13.3,4.5,0.0273,0.7268,0.2459,1575.0,1575.5,1556.0,1563.4,11.6,19.5,0.5,7.4,0.5949,0.0256,0.3795,1542.3,1571.6,1540.5,1569.9,27.6,31.1,1.7,1.8,0.8875,0.0547,0.0579,1,1,1,0,0,0,0,1,0,0,0,0,1
1575.0,1577.5,1563.6,1566.1,8920233,8.9,13.9,2.5,2.5,0.6403,0.1799,0.1799,1568.0,1581.3,1563.0,1567.5,0.5,18.3,13.3,4.5,0.0273,0.7268,0.2459,1575.0,1575.5,1556.0,1563.4,11.6,19.5,0.5,7.4,0.5949,0.0256,0.3795,1,1,1,0,0,0,0,0,0,0,0,0,0
1561.1,1567.5,1542.0,1546.3,11389150,14.8,25.5,6.4,4.3,0.5804,0.251,0.1686,1575.0,1577.5,1563.6,1566.1,8.9,13.9,2.5,2.5,0.6403,0.1799,0.1799,1568.0,1581.3,1563.0,1567.5,0.5,18.3,13.3,4.5,0.0273,0.7268,0.2459,1,1,1,0,0,0,0,0,0,0,0,0,0
1545.2,1552.4,1533.0,1538.8,6090883,6.4,19.4,7.2,5.8,0.3299,0.3711,0.299,1561.1,1567.5,1542.0,1546.3,14.8,25.5,6.4,4.3,0.5804,0.251,0.1686,1575.0,1577.5,1563.6,1566.1,8.9,13.9,2.5,2.5,0.6403,0.1799,0.1799,1,1,1,0,0,0,0,0,0,0,0,0,0
1536.0,1560.5,1517.6,1535.6,11867930,0.4,42.9,24.5,18.0,0.0093,0.5711,0.4196,1545.2,1552.4,1533.0,1538.8,6.4,19.4,7.2,5.8,0.3299,0.3711,0.299,1561.1,1567.5,1542.0,1546.3,14.8,25.5,6.4,4.3,0.5804,0.251,0.1686,1,1,1,0,0,0,0,1,0,0,0,0,0
1530.4,1545.8,1520.6,1540.6,10183266,10.2,25.2,5.2,9.8,0.4048,0.2063,0.3889,1536.0,1560.5,1517.6,1535.6,0.4,42.9,24.5,18.0,0.0093,0.5711,0.4196,1545.2,1552.4,1533.0,1538.8,6.4,19.4,7.2,5.8,0.3299,0.3711,0.299,1,1,1,0,0,0,0,0,1,0,0,1,0
1539.2,1551.0,1535.0,1543.0,11301491,3.8,16.0,8.0,4.2,0.2375,0.5,0.2625,1530.4,1545.8,1520.6,1540.6,10.2,25.2,5.2,9.8,0.4048,0.2063,0.3889,1536.0,1560.5,1517.6,1535.6,0.4,42.9,24.5,18.0,0.0093,0.5711,0.4196,1,1,1,0,0,0,0,0,0,0,0,0,0
1540.3,1542.5,1520.1,1529.4,11503971,10.9,22.4,2.2,9.3,0.4866,0.0982,0.4152,1539.2,1551.0,1535.0,1543.0,3.8,16.0,8.0,4.2,0.2375,0.5,0.2625,1530.4,1545.8,1520.6,1540.6,10.2,25.2,5.2,9.8,0.4048,0.2063,0.3889,1,1,1,0,0,0,0,0,0,0,0,0,1
1534.0,1547.5,1531.4,1536.9,7991629,2.9,16.1,10.6,2.6,0.1801,0.6584,0.1615,1540.3,1542.5,1520.1,1529.4,10.9,22.4,2.2,9.3,0.4866,0.0982,0.4152,1539.2,1551.0,1535.0,1543.0,3.8,16.0,8.0,4.2,0.2375,0.5,0.2625,1,1,1,0,0,0,1,0,0,0,0,0,0
1536.9,1550.0,1524.0,1545.0,4706197,8.1,26.0,5.0,12.9,0.3115,0.1923,0.4962,1534.0,1547.5,1531.4,1536.9,2.9,16.1,10.6,2.6,0.1801,0.6584,0.1615,1540.3,1542.5,1520.1,1529.4,10.9,22.4,2.2,9.3,0.4866,0.0982,0.4152,1,1,1,0,0,0,0,0,0,0,0,1,0
1550.8,1559.8,1546.1,1556.5,5106655,5.7,13.7,3.3,4.7,0.4161,0.2409,0.3431,1536.9,1550.0,1524.0,1545.0,8.1,26.0,5.0,12.9,0.3115,0.1923,0.4962,1534.0,1547.5,1531.4,1536.9,2.9,16.1,10.6,2.6,0.1801,0.6584,0.1615,1,1,1,0,0,0,0,0,0,0,0,0,0
1551.2,1558.6,1546.5,1556.2,5774543,5.0,12.1,2.4,4.7,0.4132,0.1983,0.3884,1550.8,1559.8,1546.1,1556.5,5.7,13.7,3.3,4.7,0.4161,0.2409,0.3431,1536.9,1550.0,1524.0,1545.0,8.1,26.0,5.0,12.9,0.3115,0.1923,0.4962,1,1,1,0,0,0,0,0,0,0,0,0,0
1545.0,1551.7,1538.8,1542.3,11731856,2.7,12.9,6.7,3.5,0.2093,0.5194,0.2713,1551.2,1558.6,1546.5,1556.2,5.0,12.1,2.4,4.7,0.4132,0.1983,0.3884,1550.8,1559.8,1546.1,1556.5,5.7,13.7,3.3,4.7,0.4161,0.2409,0.3431,1,1,1,0,0,0,0,0,0,0,0,0,1
1550.0,1550.0,1539.3,1544.4,7116649,5.6,10.7,0.0,5.1,0.5234,0.0,0.4766,1545.0,1551.7,1538.8,1542.3,2.7,12.9,6.7,3.5,0.2093,0.5194,0.2713,1551.2,1558.6,1546.5,1556.2,5.0,12.1,2.4,4.7,0.4132,0.1983,0.3884,1,1,1,0,0,0,0,0,0,0,0,0,1
1535.2,1551.5,1535.2,1544.4,6580829,9.2,16.3,7.1,0.0,0.5644,0.4356,0.0,1550.0,1550.0,1539.3,1544.4,5.6,10.7,0.0,5.1,0.5234,0.0,0.4766,1545.0,1551.7,1538.8,1542.3,2.7,12.9,6.7,3.5,0.2093,0.5194,0.2713,1,1,1,0,0,0,0,0,0,0,0,0,0
1554.4,1574.2,1551.0,1565.1,13937275,10.7,23.2,9.1,3.4,0.4612,0.3922,0.1466,1535.2,1551.5,1535.2,1544.4,9.2,16.3,7.1,0.0,0.5644,0.4356,0.0,1550.0,1550.0,1539.3,1544.4,5.6,10.7,0.0,5.1,0.5234,0.0,0.4766,1,1,1,0,0,0,0,0,0,0,0,0,0
1573.5,1577.5,1565.3,1575.4,10184852,1.9,12.2,2.1,8.2,0.1557,0.1721,0.6721,1554.4,1574.2,1551.0,1565.1,10.7,23.2,9.1,3.4,0.4612,0.3922,0.1466,1535.2,1551.5,1535.2,1544.4,9.2,16.3,7.1,0.0,0.5644,0.4356,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0
1580.9,1580.9,1568.1,1570.7,7506564,10.2,12.8,0.0,2.6,0.7969,0.0,0.2031,1573.5,1577.5,1565.3,1575.4,1.9,12.2,2.1,8.2,0.1557,0.1721,0.6721,1554.4,1574.2,1551.0,1565.1,10.7,23.2,9.1,3.4,0.4612,0.3922,0.1466,-1,-1,1,-1,1,0,0,0,0,1,0,0,1
1572.7,1575.7,1553.6,1558.2,8815745,14.5,22.1,3.0,4.6,0.6561,0.1357,0.2081,1580.9,1580.9,1568.1,1570.7,10.2,12.8,0.0,2.6,0.7969,0.0,0.2031,1573.5,1577.5,1565.3,1575.4,1.9,12.2,2.1,8.2,0.1557,0.1721,0.6721,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1554.7,1561.0,1554.3,1559.2,2311495,4.5,6.7,1.8,0.4,0.6716,0.2687,0.0597,1572.7,1575.7,1553.6,1558.2,14.5,22.1,3.0,4.6,0.6561,0.1357,0.2081,1580.9,1580.9,1568.1,1570.7,10.2,12.8,0.0,2.6,0.7969,0.0,0.2031,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1554.9,1558.1,1543.6,1545.6,5972105,9.3,14.5,3.2,2.0,0.6414,0.2207,0.1379,1554.7,1561.0,1554.3,1559.2,4.5,6.7,1.8,0.4,0.6716,0.2687,0.0597,1572.7,1575.7,1553.6,1558.2,14.5,22.1,3.0,4.6,0.6561,0.1357,0.2081,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1547.0,1553.6,1537.8,1539.8,8815884,7.2,15.8,6.6,2.0,0.4557,0.4177,0.1266,1554.9,1558.1,1543.6,1545.6,9.3,14.5,3.2,2.0,0.6414,0.2207,0.1379,1554.7,1561.0,1554.3,1559.2,4.5,6.7,1.8,0.4,0.6716,0.2687,0.0597,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1541.0,1577.0,1541.0,1570.4,5771830,29.4,36.0,6.6,0.0,0.8167,0.1833,0.0,1547.0,1553.6,1537.8,1539.8,7.2,15.8,6.6,2.0,0.4557,0.4177,0.1266,1554.9,1558.1,1543.6,1545.6,9.3,14.5,3.2,2.0,0.6414,0.2207,0.1379,-1,-1,1,0,0,0,0,0,0,0,0,1,0
1573.7,1592.5,1571.1,1575.6,6408128,1.9,21.4,16.9,2.6,0.0888,0.7897,0.1215,1541.0,1577.0,1541.0,1570.4,29.4,36.0,6.6,0.0,0.8167,0.1833,0.0,1547.0,1553.6,1537.8,1539.8,7.2,15.8,6.6,2.0,0.4557,0.4177,0.1266,-1,-1,1,0,0,0,0,1,0,0,0,0,0
1580.0,1594.6,1578.2,1592.3,6602230,12.3,16.4,2.3,1.8,0.75,0.1402,0.1098,1573.7,1592.5,1571.1,1575.6,1.9,21.4,16.9,2.6,0.0888,0.7897,0.1215,1541.0,1577.0,1541.0,1570.4,29.4,36.0,6.6,0.0,0.8167,0.1833,0.0,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1593.0,1611.8,1575.3,1578.1,8704973,14.9,36.5,18.8,2.8,0.4082,0.5151,0.0767,1580.0,1594.6,1578.2,1592.3,12.3,16.4,2.3,1.8,0.75,0.1402,0.1098,1573.7,1592.5,1571.1,1575.6,1.9,21.4,16.9,2.6,0.0888,0.7897,0.1215,1,1,1,1,0,0,0,0,0,1,0,0,0
1569.0,1569.0,1496.3,1507.6,27417125,61.4,72.7,0.0,11.3,0.8446,0.0,0.1554,1593.0,1611.8,1575.3,1578.1,14.9,36.5,18.8,2.8,0.4082,0.5151,0.0767,1580.0,1594.6,1578.2,1592.3,12.3,16.4,2.3,1.8,0.75,0.1402,0.1098,1,1,1,0,0,0,0,0,0,0,0,0,0
1510.0,1520.0,1498.0,1504.2,11199340,5.8,22.0,10.0,6.2,0.2636,0.4545,0.2818,1569.0,1569.0,1496.3,1507.6,61.4,72.7,0.0,11.3,0.8446,0.0,0.1554,1593.0,1611.8,1575.3,1578.1,14.9,36.5,18.8,2.8,0.4082,0.5151,0.0767,1,1,1,0,0,0,0,0,0,0,0,0,0
1500.0,1503.9,1468.8,1470.6,16518684,29.4,35.1,3.9,1.8,0.8376,0.1111,0.0513,1510.0,1520.0,1498.0,1504.2,5.8,22.0,10.0,6.2,0.2636,0.4545,0.2818,1569.0,1569.0,1496.3,1507.6,61.4,72.7,0.0,11.3,0.8446,0.0,0.1554,1,1,1,0,0,0,0,0,0,0,0,0,0
1465.0,1479.9,1465.0,1475.3,8335311,10.3,14.9,4.6,0.0,0.6913,0.3087,0.0,1500.0,1503.9,1468.8,1470.6,29.4,35.1,3.9,1.8,0.8376,0.1111,0.0513,1510.0,1520.0,1498.0,1504.2,5.8,22.0,10.0,6.2,0.2636,0.4545,0.2818,1,1,1,0,0,0,0,0,0,0,0,0,0
1475.3,1485.3,1451.0,1483.2,8883745,7.9,34.3,2.1,24.3,0.2303,0.0612,0.7085,1465.0,1479.9,1465.0,1475.3,10.3,14.9,4.6,0.0,0.6913,0.3087,0.0,1500.0,1503.9,1468.8,1470.6,29.4,35.1,3.9,1.8,0.8376,0.1111,0.0513,1,1,1,0,0,1,0,0,0,0,0,1,0
1485.0,1485.8,1444.7,1452.8,13499760,32.2,41.1,0.8,8.1,0.7835,0.0195,0.1971,1475.3,1485.3,1451.0,1483.2,7.9,34.3,2.1,24.3,0.2303,0.0612,0.7085,1465.0,1479.9,1465.0,1475.3,10.3,14.9,4.6,0.0,0.6913,0.3087,0.0,1,1,1,0,0,0,0,0,0,1,0,0,1
1444.0,1467.0,1440.2,1458.8,8321764,14.8,26.8,8.2,3.8,0.5522,0.306,0.1418,1485.0,1485.8,1444.7,1452.8,32.2,41.1,0.8,8.1,0.7835,0.0195,0.1971,1475.3,1485.3,1451.0,1483.2,7.9,34.3,2.1,24.3,0.2303,0.0612,0.7085,1,1,1,0,0,0,0,0,0,0,0,0,0
1458.8,1458.8,1458.8,1458.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,1467.0,1440.2,1458.8,14.8,26.8,8.2,3.8,0.5522,0.306,0.1418,1485.0,1485.8,1444.7,1452.8,32.2,41.1,0.8,8.1,0.7835,0.0195,0.1971,1,1,1,0,0,1,1,1,0,0,1,0,0
1458.8,1480.0,1455.1,1457.9,17167161,0.9,24.9,21.2,2.8,0.0361,0.8514,0.1124,1458.8,1458.8,1458.8,1458.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1444.0,1467.0,1440.2,1458.8,14.8,26.8,8.2,3.8,0.5522,0.306,0.1418,1,1,1,0,0,0,0,1,0,0,0,0,1
1450.6,1450.6,1403.3,1413.6,20392765,37.0,47.3,0.0,10.3,0.7822,0.0,0.2178,1458.8,1480.0,1455.1,1457.9,0.9,24.9,21.2,2.8,0.0361,0.8514,0.1124,1458.8,1458.8,1458.8,1458.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0
1410.7,1416.0,1390.0,1394.0,13189498,16.7,26.0,5.3,4.0,0.6423,0.2038,0.1538,1450.6,1450.6,1403.3,1413.6,37.0,47.3,0.0,10.3,0.7822,0.0,0.2178,1458.8,1480.0,1455.1,1457.9,0.9,24.9,21.2,2.8,0.0361,0.8514,0.1124,1,1,1,0,0,0,0,0,0,0,0,0,0
1389.5,1412.9,1373.0,1404.6,17352720,15.1,39.9,8.3,16.5,0.3784,0.208,0.4135,1410.7,1416.0,1390.0,1394.0,16.7,26.0,5.3,4.0,0.6423,0.2038,0.1538,1450.6,1450.6,1403.3,1413.6,37.0,47.3,0.0,10.3,0.7822,0.0,0.2178,1,1,1,0,0,0,0,0,0,0,0,1,0
1410.1,1419.5,1395.0,1402.5,15721693,7.6,24.5,9.4,7.5,0.3102,0.3837,0.3061,1389.5,1412.9,1373.0,1404.6,15.1,39.9,8.3,16.5,0.3784,0.208,0.4135,1410.7,1416.0,1390.0,1394.0,16.7,26.0,5.3,4.0,0.6423,0.2038,0.1538,1,1,1,0,0,0,0,0,0,0,0,0,0
1401.8,1407.0,1381.0,1386.1,9837802,15.7,26.0,5.2,5.1,0.6038,0.2,0.1962,1410.1,1419.5,1395.0,1402.5,7.6,24.5,9.4,7.5,0.3102,0.3837,0.3061,1389.5,1412.9,1373.0,1404.6,15.1,39.9,8.3,16.5,0.3784,0.208,0.4135,1,1,1,0,0,0,0,0,0,0,0,0,1
1380.0,1391.6,1368.0,1380.5,26302396,0.5,23.6,11.1,12.0,0.0212,0.4703,0.5085,1401.8,1407.0,1381.0,1386.1,15.7,26.0,5.2,5.1,0.6038,0.2,0.1962,1410.1,1419.5,1395.0,1402.5,7.6,24.5,9.4,7.5,0.3102,0.3837,0.3061,1,1,1,0,0,0,0,1,0,0,0,0,0
1385.0,1409.9,1384.9,1396.7,11121657,11.7,25.0,13.2,0.1,0.468,0.528,0.004,1380.0,1391.6,1368.0,1380.5,0.5,23.6,11.1,12.0,0.0212,0.4703,0.5085,1401.8,1407.0,1381.0,1386.1,15.7,26.0,5.2,5.1,0.6038,0.2,0.1962,1,1,1,0,0,0,0,0,0,0,0,1,0
1402.9,1402.9,1384.0,1391.0,20846683,11.9,18.9,0.0,7.0,0.6296,0.0,0.3704,1385.0,1409.9,1384.9,1396.7,11.7,25.0,13.2,0.1,0.468,0.528,0.004,1380.0,1391.6,1368.0,1380.5,0.5,23.6,11.1,12.0,0.0212,0.4703,0.5085,1,1,1,0,0,0,0,0,0,0,0,0,0
1382.6,1398.0,1378.5,1395.4,11239835,12.8,19.5,2.6,4.1,0.6564,0.1333,0.2103,1402.9,1402.9,1384.0,1391.0,11.9,18.9,0.0,7.0,0.6296,0.0,0.3704,1385.0,1409.9,1384.9,1396.7,11.7,25.0,13.2,0.1,0.468,0.528,0.004,1,1,1,0,0,0,0,0,0,0,0,0,0
1340.0,1392.9,1335.5,1390.4,15711165,50.4,57.4,2.5,4.5,0.878,0.0436,0.0784,1382.6,1398.0,1378.5,1395.4,12.8,19.5,2.6,4.1,0.6564,0.1333,0.2103,1402.9,1402.9,1384.0,1391.0,11.9,18.9,0.0,7.0,0.6296,0.0,0.3704,-1,-1,1,-1,0,0,0,0,0,0,0,0,0
1473.9,1489.5,1430.2,1437.1,25456171,36.8,59.3,15.6,6.9,0.6206,0.2631,0.1164,1340.0,1392.9,1335.5,1390.4,50.4,57.4,2.5,4.5,0.878,0.0436,0.0784,1382.6,1398.0,1378.5,1395.4,12.8,19.5,2.6,4.1,0.6564,0.1333,0.2103,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1444.0,1464.0,1440.3,1456.8,8333387,12.8,23.7,7.2,3.7,0.5401,0.3038,0.1561,1473.9,1489.5,1430.2,1437.1,36.8,59.3,15.6,6.9,0.6206,0.2631,0.1164,1340.0,1392.9,1335.5,1390.4,50.4,57.4,2.5,4.5,0.878,0.0436,0.0784,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1457.0,1461.5,1439.5,1443.4,11763658,13.6,22.0,4.5,3.9,0.6182,0.2045,0.1773,1444.0,1464.0,1440.3,1456.8,12.8,23.7,7.2,3.7,0.5401,0.3038,0.1561,1473.9,1489.5,1430.2,1437.1,36.8,59.3,15.6,6.9,0.6206,0.2631,0.1164,-1,-1,1,0,0,0,0,0,0,1,0,0,0
1441.5,1452.8,1433.5,1450.8,8277304,9.3,19.3,2.0,8.0,0.4819,0.1036,0.4145,1457.0,1461.5,1439.5,1443.4,13.6,22.0,4.5,3.9,0.6182,0.2045,0.1773,1444.0,1464.0,1440.3,1456.8,12.8,23.7,7.2,3.7,0.5401,0.3038,0.1561,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1458.0,1465.9,1453.0,1461.6,5775864,3.6,12.9,4.3,5.0,0.2791,0.3333,0.3876,1441.5,1452.8,1433.5,1450.8,9.3,19.3,2.0,8.0,0.4819,0.1036,0.4145,1457.0,1461.5,1439.5,1443.4,13.6,22.0,4.5,3.9,0.6182,0.2045,0.1773,-1,-1,1,0,0,0,0,0,0,0,0,1,0
1471.0,1471.0,1452.2,1458.5,10259630,12.5,18.8,0.0,6.3,0.6649,0.0,0.3351,1458.0,1465.9,1453.0,1461.6,3.6,12.9,4.3,5.0,0.2791,0.3333,0.3876,1441.5,1452.8,1433.5,1450.8,9.3,19.3,2.0,8.0,0.4819,0.1036,0.4145,-1,-1,1,0,0,0,0,0,0,0,0,0,1
1459.6,1470.0,1453.6,1468.7,7106877,9.1,16.4,1.3,6.0,0.5549,0.0793,0.3659,1471.0,1471.0,1452.2,1458.5,12.5,18.8,0.0,6.3,0.6649,0.0,0.3351,1458.0,1465.9,1453.0,1461.6,3.6,12.9,4.3,5.0,0.2791,0.3333,0.3876,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1470.0,1473.0,1445.5,1448.9,11135399,21.1,27.5,3.0,3.4,0.7673,0.1091,0.1236,1459.6,1470.0,1453.6,1468.7,9.1,16.4,1.3,6.0,0.5549,0.0793,0.3659,1471.0,1471.0,1452.2,1458.5,12.5,18.8,0.0,6.3,0.6649,0.0,0.3351,-1,-1,1,0,0,0,0,0,0,1,0,0,0
1445.5,1450.7,1416.3,1419.6,10755693,25.9,34.4,5.2,3.3,0.7529,0.1512,0.0959,1470.0,1473.0,1445.5,1448.9,21.1,27.5,3.0,3.4,0.7673,0.1091,0.1236,1459.6,1470.0,1453.6,1468.7,9.1,16.4,1.3,6.0,0.5549,0.0793,0.3659,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1420.1,1439.6,1409.3,1437.1,5896514,17.0,30.3,2.5,10.8,0.5611,0.0825,0.3564,1445.5,1450.7,1416.3,1419.6,25.9,34.4,5.2,3.3,0.7529,0.1512,0.0959,1470.0,1473.0,1445.5,1448.9,21.1,27.5,3.0,3.4,0.7673,0.1091,0.1236,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1431.1,1431.8,1418.6,1423.0,10731630,8.1,13.2,0.7,4.4,0.6136,0.053,0.3333,1420.1,1439.6,1409.3,1437.1,17.0,30.3,2.5,10.8,0.5611,0.0825,0.3564,1445.5,1450.7,1416.3,1419.6,25.9,34.4,5.2,3.3,0.7529,0.1512,0.0959,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1427.0,1442.1,1419.2,1441.3,5521096,14.3,22.9,0.8,7.8,0.6245,0.0349,0.3406,1431.1,1431.8,1418.6,1423.0,8.1,13.2,0.7,4.4,0.6136,0.053,0.3333,1420.1,1439.6,1409.3,1437.1,17.0,30.3,2.5,10.8,0.5611,0.0825,0.3564,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1443.0,1443.0,1400.0,1409.5,11884664,33.5,43.0,0.0,9.5,0.7791,0.0,0.2209,1427.0,1442.1,1419.2,1441.3,14.3,22.9,0.8,7.8,0.6245,0.0349,0.3406,1431.1,1431.8,1418.6,1423.0,8.1,13.2,0.7,4.4,0.6136,0.053,0.3333,-1,-1,1,0,0,0,0,0,0,1,0,0,0
1409.5,1427.4,1406.1,1419.4,8177670,9.9,21.3,8.0,3.4,0.4648,0.3756,0.1596,1443.0,1443.0,1400.0,1409.5,33.5,43.0,0.0,9.5,0.7791,0.0,0.2209,1427.0,1442.1,1419.2,1441.3,14.3,22.9,0.8,7.8,0.6245,0.0349,0.3406,-1,-1,1,0,0,0,0,0,0,0,0,0,0
1425.0,1434.9,1418.3,1428.0,7758856,3.0,16.6,6.9,6.7,0.1807,0.4157,0.4036,1409.5,1427.4,1406.1,1419.4,9.9,21.3,8.0,3.4,0.4648,0.3756,0.1596,1443.0,1443.0,1400.0,1409.5,33.5,43.0,0.0,9.5,0.7791,0.0,0.2209,-1,-1,1,0,0,0,0,0,0,0,0,1,0
